ID,Exited,gender,age,term_deposit,Own_car,Own_property,Geography,credit_score,tenure,balance,Unemployed,Num_children,Account_length,Total_income,credit_card,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
5125535,0,Male,39,0,1,1,Greece,649,3,113096.41,0,0,19,225000,1,3.534637946,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5125536,0,Female,40,0,0,0,Spain,679,7,0,0,1,56,180000,1,11.53480222,Working,Secondary / secondary special,Married,Municipal apartment,Laborers,0
5125539,0,Male,34,0,0,0,Spain,639,7,149940.04,0,0,28,180000,0,6.617521236,Working,Higher education,Married,With parents,High skill tech staff,0
5125543,1,Male,50,0,1,0,Netherlands,790,8,121438.58,0,0,44,427500,1,4.284824466,Working,Higher education,Married,House / apartment,Managers,0
5125548,0,Male,32,0,0,1,Greece,565,9,0,0,0,3,225000,1,4.366961676,Commercial associate,Higher education,Married,House / apartment,Managers,1
5125553,1,Female,50,0,0,0,Greece,478,2,0,0,0,48,94500,0,1.702978158,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5125559,0,Male,29,0,1,0,Greece,825,3,148874.01,0,0,51,225000,0,7.704470318,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5125561,0,Female,32,0,0,0,Spain,528,0,68138.37,0,3,16,135000,1,2.784451426,Commercial associate,Secondary / secondary special,Married,Office apartment,Core staff,0
5125562,0,Male,35,0,1,0,Spain,577,5,110080.3,0,0,27,148500,1,8.284906603,State servant,Secondary / secondary special,Married,House / apartment,Other,0
5125577,0,Male,24,0,0,0,Greece,663,7,0,0,0,9,90000,1,1.037666756,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
5125579,0,Female,25,0,1,1,Netherlands,505,5,114268.85,0,0,2,315000,1,0.366879539,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5125584,0,Male,29,0,0,1,Netherlands,633,6,117412.35,1,0,33,121500,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5125593,0,Female,38,0,0,0,Greece,586,6,0,0,0,13,157500,1,5.114410289,Working,Incomplete higher,Separated,House / apartment,Other,0
5125597,0,Female,35,0,0,0,Greece,850,9,0,0,0,9,90000,0,0.533891866,Working,Higher education,Single / not married,With parents,Secretaries,1
5125599,0,Female,37,0,1,1,Netherlands,629,1,35549.81,0,0,45,450000,0,7.6195952,Commercial associate,Higher education,Married,House / apartment,Accountants,0
5125605,0,Male,56,0,0,1,Greece,744,9,0,0,1,22,243000,1,1.037666756,State servant,Higher education,Separated,House / apartment,Managers,0
5125607,1,Male,36,0,0,0,Greece,750,7,136492.92,0,0,60,202500,1,8.870818703,Working,Secondary / secondary special,Separated,House / apartment,High skill tech staff,1
5125609,0,Male,28,0,1,1,Netherlands,637,3,123675.69,0,0,2,247500,1,3.285488408,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,0
5125613,0,Female,40,0,0,0,Greece,575,1,139532.34,0,0,49,126000,1,10.03716709,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5125620,0,Male,58,0,1,1,Spain,671,1,178713.98,0,0,45,112500,1,12.03857711,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125628,0,Male,40,0,0,0,Greece,571,5,0,0,1,35,198000,0,3.285488408,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5125630,0,Male,41,0,0,0,Greece,590,1,89086.31,0,0,19,225000,1,1.037666756,Working,Secondary / secondary special,Married,House / apartment,Other,1
5125635,0,Male,38,0,0,0,Spain,619,3,96143.47,0,1,9,292500,0,21.4515014,State servant,Secondary / secondary special,Married,House / apartment,Other,0
5125640,0,Female,30,0,0,0,Netherlands,640,5,32197.64,0,0,24,157500,0,9.785279643,Working,Secondary / secondary special,Married,Rented apartment,Laborers,1
5125643,0,Male,38,0,0,1,Greece,670,7,0,0,0,13,112500,1,7.871482645,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,0
5125650,0,Female,33,0,1,0,Greece,737,4,0,1,0,15,117000,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5125653,0,Male,32,0,1,1,Spain,555,10,0,0,0,20,175500,0,9.95229197,Commercial associate,Higher education,Married,House / apartment,Other,1
5125655,0,Male,33,0,1,0,Greece,742,6,0,0,0,54,247500,0,2.198539327,Commercial associate,Higher education,Married,House / apartment,Drivers,0
5125661,1,Female,40,0,0,0,Netherlands,618,0,140306.38,0,0,44,45000,1,10.03716709,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
5125674,0,Female,35,0,1,1,Greece,560,1,0,0,0,11,292500,1,5.451172851,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Realty agents,0
5125678,0,Male,38,1,0,0,Greece,654,8,0,0,0,18,337500,1,4.703724238,Commercial associate,Secondary / secondary special,Married,Rented apartment,Managers,0
5125682,0,Female,42,0,0,1,Netherlands,787,2,74483.97,0,1,28,225000,0,10.11382848,Commercial associate,Secondary / secondary special,Married,House / apartment,Realty agents,0
5125693,1,Female,53,0,1,1,Greece,611,7,0,0,1,5,135000,0,4.870736565,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125702,0,Male,34,0,1,1,Spain,559,0,0,0,1,41,207000,1,6.784533563,Working,Higher education,Married,House / apartment,Accountants,0
5125707,0,Male,37,0,1,1,Greece,481,8,152303.66,0,0,48,135000,1,1.702978158,Working,Lower secondary,Married,House / apartment,High skill tech staff,0
5125721,0,Male,32,0,1,0,Netherlands,753,5,159904.79,0,0,56,112500,1,6.365633791,Commercial associate,Secondary / secondary special,Married,With parents,Drivers,0
5125723,0,Male,32,0,0,1,Greece,675,1,0,0,1,18,270000,1,1.618103041,Commercial associate,Higher education,Married,House / apartment,Managers,0
5125725,0,Female,31,0,0,1,Netherlands,748,1,99557.94,0,0,47,202500,1,40.45257603,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,1
5125727,0,Female,46,0,1,1,Spain,610,5,116886.59,0,1,31,119700,0,9.114492426,Working,Higher education,Married,House / apartment,Other,1
5125734,0,Male,32,0,1,1,Spain,580,9,142188.2,0,0,24,81000,0,7.367707756,State servant,Higher education,Married,House / apartment,Core staff,0
5125744,0,Female,40,0,0,0,Netherlands,624,3,149961.99,0,0,5,144000,1,4.870736565,Working,Secondary / secondary special,Single / not married,With parents,Other,0
5125747,0,Female,36,0,0,1,Greece,709,8,0,1,0,25,292500,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5125749,0,Female,34,0,0,1,Greece,605,2,0,0,0,24,99000,0,9.199367543,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5125752,0,Male,53,0,1,1,Spain,706,7,0,0,1,49,292500,0,0.952791638,Commercial associate,Incomplete higher,Single / not married,House / apartment,Accountants,0
5125754,0,Male,40,0,1,1,Spain,567,8,28649.64,0,1,21,225000,1,3.452500736,Working,Secondary / secondary special,Married,Municipal apartment,Drivers,0
5125764,0,Female,21,0,1,1,Greece,747,4,81025.6,0,1,36,135000,1,4.451836793,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5125766,0,Male,57,0,0,1,Greece,664,1,0,0,1,8,112500,1,4.533974004,Working,Secondary / secondary special,Single / not married,House / apartment,Cleaning staff,0
5125768,0,Female,39,0,0,1,Greece,711,3,152462.79,0,1,10,180000,1,5.703060296,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1
5125770,0,Male,25,0,0,1,Greece,609,10,0,0,0,57,112500,0,1.284078386,Working,Secondary / secondary special,Married,House / apartment,Other,0
5125796,0,Male,28,0,0,1,Spain,632,7,155519.59,0,1,17,157500,1,6.702396353,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Other,0
5125797,0,Female,36,0,0,1,Greece,725,1,118851.05,0,0,14,157500,1,2.532563981,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,1
5125803,0,Female,34,0,0,1,Greece,850,9,92899.27,0,0,33,270000,1,5.618185178,Working,Secondary / secondary special,Separated,House / apartment,Laborers,1
5125809,0,Male,40,0,1,1,Greece,682,4,0,0,0,37,225000,0,5.703060296,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5125815,0,Male,37,0,1,0,Greece,797,4,75263.7,0,0,45,450000,1,15.11598459,Commercial associate,Higher education,Married,House / apartment,Managers,0
5125819,0,Male,38,0,0,1,Spain,668,1,147904.31,0,2,41,157500,1,11.61967734,Commercial associate,Higher education,Married,House / apartment,Laborers,0
5125826,0,Female,41,0,1,1,Netherlands,783,5,106640.5,0,0,38,360000,1,11.03650315,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5125831,0,Female,28,0,0,1,Netherlands,766,4,90696.78,0,0,18,270000,0,0.533891866,Commercial associate,Incomplete higher,Single / not married,House / apartment,Sales staff,0
5125834,0,Female,36,0,1,1,Spain,704,2,175509.8,0,0,51,270000,1,6.702396353,Working,Secondary / secondary special,Married,House / apartment,Other,0
5125836,0,Male,40,0,1,1,Greece,722,6,0,0,0,47,382500,1,4.785861448,Working,Higher education,Married,House / apartment,IT staff,0
5125846,0,Female,34,0,0,0,Greece,692,7,0,0,0,21,234000,1,4.451836793,Working,Secondary / secondary special,Single / not married,House / apartment,Cleaning staff,0
5125859,0,Female,35,0,1,0,Greece,584,2,114321.28,0,0,12,382500,0,4.199949349,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Managers,1
5125862,1,Female,51,0,0,1,Netherlands,644,4,95560.04,0,1,24,112500,0,0.284742329,Working,Secondary / secondary special,Married,House / apartment,Other,0
5125863,1,Female,50,0,1,0,Netherlands,598,5,88379.81,0,0,11,117000,0,0.451754656,Working,Secondary / secondary special,Single / not married,House / apartment,Other,0
5125867,0,Male,48,0,1,0,Netherlands,733,7,85915.52,0,0,29,315000,1,30.61801406,Working,Higher education,Married,House / apartment,Other,0
5125874,1,Male,58,0,1,1,Netherlands,615,3,72309.3,0,1,45,270000,1,0.618766984,Commercial associate,Higher education,Separated,House / apartment,High skill tech staff,0
5125875,0,Female,39,0,0,0,Greece,850,2,0,0,0,40,157500,1,0.870654428,Working,Secondary / secondary special,Single / not married,Municipal apartment,Laborers,0
5125876,0,Male,43,0,1,1,Greece,521,8,0,0,2,1,180000,1,3.200613291,Commercial associate,Higher education,Civil marriage,House / apartment,Sales staff,0
5125884,0,Male,69,0,1,1,Greece,675,1,0,0,0,18,135000,1,9.451254988,Commercial associate,Higher education,Married,House / apartment,Laborers,0
5125888,1,Male,58,0,1,1,Greece,746,3,0,0,0,19,112500,1,2.532563981,Working,Higher education,Married,House / apartment,High skill tech staff,0
5125896,1,Female,33,0,1,1,Greece,770,4,0,1,0,23,675000,1,0,Pensioner,Higher education,Married,House / apartment,Other,1
5125901,0,Male,30,0,0,1,Greece,618,3,133844.22,0,0,44,103500,1,8.870818703,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,1
5125905,0,Male,36,0,0,1,Greece,556,7,154872.08,0,0,19,517500,1,0.785779311,Commercial associate,Higher education,Single / not married,House / apartment,Core staff,0
5125909,0,Female,27,0,0,0,Greece,749,9,0,0,0,9,135000,1,10.28357872,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,1
5125914,0,Male,43,0,0,0,Spain,702,6,116121.67,0,0,44,157500,1,8.038494973,Working,Higher education,Married,House / apartment,Sales staff,0
5125924,1,Male,42,0,0,1,Netherlands,555,6,107104.5,0,0,4,166500,1,0.952791638,Working,Incomplete higher,Single / not married,House / apartment,High skill tech staff,0
5125926,0,Male,47,0,1,1,Greece,587,6,71026.77,0,0,4,540000,1,0.284742329,Commercial associate,Higher education,Separated,House / apartment,Other,0
5125927,0,Male,38,0,0,1,Greece,639,3,0,0,1,3,135000,1,1.785115369,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125932,0,Male,33,0,0,1,Greece,643,4,0,0,0,6,360000,1,7.786607528,Commercial associate,Incomplete higher,Civil marriage,House / apartment,Managers,0
5125933,0,Female,41,0,0,0,Greece,600,1,0,0,0,16,157500,1,0.366879539,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5125934,0,Male,53,0,0,1,Greece,651,7,0,0,2,58,135000,1,5.114410289,Commercial associate,Lower secondary,Civil marriage,With parents,Sales staff,1
5125936,0,Female,27,0,0,1,Greece,666,4,0,0,0,54,112500,0,1.533227924,Working,Higher education,Civil marriage,House / apartment,Core staff,0
5125940,0,Female,39,0,0,1,Greece,520,6,145644.05,0,0,0,900000,0,3.200613291,Working,Higher education,Married,House / apartment,Other,0
5125945,0,Female,50,0,0,1,Spain,650,7,129667.77,0,0,55,135000,0,7.115820311,Working,Secondary / secondary special,Married,Rented apartment,Laborers,0
5125956,0,Male,33,0,0,1,Netherlands,564,3,109341.87,0,0,55,166500,1,7.452582873,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5125965,0,Male,64,0,1,1,Greece,586,1,0,0,0,20,202500,1,3.036338871,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125974,0,Female,35,0,0,1,Greece,617,5,0,0,0,31,54000,0,5.199285406,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5125976,0,Female,30,0,0,1,Spain,712,6,0,0,0,36,247500,1,6.113746347,Commercial associate,Higher education,Widow,House / apartment,Laborers,1
5125977,0,Male,55,0,0,1,Greece,654,3,87485.67,0,0,15,148500,1,3.367625619,Working,Higher education,Separated,House / apartment,Managers,0
5125982,0,Male,27,0,0,0,Greece,605,9,0,0,1,21,135000,1,6.951545891,Working,Secondary / secondary special,Married,House / apartment,Low-skill Laborers,0
5125989,0,Female,36,0,0,1,Greece,491,0,53369.13,0,1,19,225000,1,4.870736565,Commercial associate,Higher education,Married,House / apartment,Waiters/barmen staff,0
5125995,0,Female,35,0,0,1,Greece,707,9,0,0,0,50,180000,1,2.037002813,Working,Secondary / secondary special,Married,House / apartment,Other,0
5126001,0,Male,34,0,1,1,Spain,638,5,146679.77,0,2,11,171000,1,3.367625619,Working,Secondary / secondary special,Married,House / apartment,Core staff,1
5126009,0,Male,43,0,0,1,Greece,683,2,112499.42,0,0,39,270000,1,3.953537718,State servant,Secondary / secondary special,Married,House / apartment,Waiters/barmen staff,0
5126015,0,Female,38,0,0,0,Spain,815,2,48387,0,1,11,112500,1,7.285570546,Working,Secondary / secondary special,Civil marriage,House / apartment,Core staff,0
5126023,0,Male,38,0,0,1,Spain,645,1,68079.8,0,0,24,90000,0,2.283414444,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5126025,0,Male,49,0,1,0,Netherlands,645,4,160133.88,0,0,11,306000,0,4.533974004,Working,Incomplete higher,Civil marriage,House / apartment,Laborers,1
5126028,0,Male,30,0,1,1,Greece,683,4,66190.33,0,0,1,108000,1,2.532563981,Working,Secondary / secondary special,Separated,House / apartment,Cleaning staff,0
5126039,1,Female,37,0,1,1,Greece,705,10,0,0,2,27,112500,1,5.037748893,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5126046,0,Male,35,0,1,1,Greece,647,4,123761.68,0,0,22,121500,1,9.87015476,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
5126048,1,Female,33,0,1,0,Netherlands,786,0,122325.58,0,1,59,67500,0,14.70256063,State servant,Higher education,Married,House / apartment,High skill tech staff,0
5126061,0,Male,41,0,1,1,Greece,534,9,0,0,1,24,360000,1,4.199949349,Commercial associate,Incomplete higher,Married,House / apartment,Managers,0
5126063,0,Female,42,0,0,1,Spain,602,1,138912.17,0,0,58,94500,1,5.284160523,State servant,Higher education,Separated,House / apartment,Laborers,0
5126067,0,Female,42,0,1,0,Greece,695,0,0,0,0,7,135000,0,4.533974004,Working,Higher education,Married,House / apartment,Other,0
5126069,0,Female,25,1,1,1,Netherlands,553,7,128524.19,0,0,16,450000,1,15.28573482,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
5126071,0,Female,31,0,0,1,Spain,516,3,0,0,2,1,157500,1,6.784533563,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
5126073,0,Female,34,0,0,1,Greece,655,3,0,0,0,17,225000,1,3.200613291,Commercial associate,Higher education,Civil marriage,House / apartment,Sales staff,0
5126075,1,Female,49,0,1,1,Netherlands,849,9,132934.89,0,0,56,112500,1,5.451172851,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5126078,1,Male,43,1,0,1,Netherlands,520,3,150805.17,0,1,5,112500,0,7.115820311,State servant,Secondary / secondary special,Married,House / apartment,Managers,0
5126087,0,Female,46,1,1,1,Spain,568,3,0,0,0,14,360000,1,14.86957295,Working,Higher education,Married,House / apartment,Managers,0
5126091,0,Male,32,0,0,1,Spain,695,9,0,1,0,13,157500,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5126099,1,Female,28,0,0,0,Spain,807,7,165969.26,0,0,4,157500,1,4.199949349,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5126100,1,Female,36,0,0,1,Netherlands,642,2,124495.98,1,0,21,112500,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5126105,1,Male,39,0,0,1,Netherlands,703,1,141559.5,0,0,45,112500,1,35.62017016,State servant,Secondary / secondary special,Single / not married,House / apartment,Core staff,0
5126110,0,Male,38,0,0,1,Greece,556,2,114756.14,0,0,3,90000,1,1.037666756,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5126111,0,Female,30,0,0,0,Greece,585,6,0,0,0,4,180000,1,11.28839059,Working,Lower secondary,Married,Office apartment,Managers,0
5126115,1,Female,49,0,1,0,Netherlands,587,7,155393.98,0,0,20,360000,1,4.621587028,Commercial associate,Incomplete higher,Married,House / apartment,Managers,0
